Year,SpecialOrigin,OriginCode,SpecialDestination,DestinationCode,RefugeesData
1984,,UGA,,ITA,21
1984,,URY,,ITA,25
1984,,STA,,ITA,32
1984,,VAR,,ITA,18
1984,,AFG,,JOR,150
1984,,ETH,,JOR,250
1984,,IRN,,JPN,50
1984,,VNM,,JPN,3917
1984,,ETH,,KEN,1760
1984,,MOZ,,KEN,180
1984,,RWA,,KEN,1770
1984,,UGA,,KEN,3880
1984,,VAR,,KEN,470
1984,,AFG,,KWT,400
1984,,ETH,,KWT,2210
1984,,IRQ,,KWT,100
1984,,SOM,,KWT,100
1984,,KHM,,LAO,1200
1984,,GHA,,LBR,50
1984,,SDN,,LBR,60
1984,,VAR,,LBR,150
1984,,ARM,,LBN,300
1984,,ETH,,LBN,1000
1984,,SYR,,LBN,520
1984,,STA,,LBN,1100
1984,,ZAF,,LSO,11660
1984,,VAR,,LSO,190
1984,,VNM,,MAC,730
1984,,GTM,,MEX,45000
1984,,SLV,,MEX,120000
1984,,VAR,,MEX,10000
1984,,KHM,,MYS,110
1984,,PHL,,MYS,100000
1984,,VNM,,MYS,8850
1984,,VAR,,MYS,100
1984,,ESP,,MAR,60
1984,,VAR,,MAR,740
1984,,CHL,,MOZ,250
1984,,IDN,,MOZ,70
1984,,ZAF,,MOZ,420
1984,,VAR,,MOZ,80
1984,,TIB,,NPL,11800
1984,,VAR,,NLD,15000
1984,,GTM,,NIC,500
1984,,SLV,,NIC,17500
1984,,VAR,,NIC,500
1984,,TCD,,NGA,4000
1984,,GHA,,NGA,350
1984,,IRN,,NGA,90
1984,,VAR,,NGA,130
1984,,VAR,,NOR,10000
1984,,VAR,,NZL,4500
1984,,AFG,,PAK,2500000
1984,,NIC,,PAN,50
1984,,SLV,,PAN,1000
1984,,VAR,,PAN,450
1984,,CUB,,PER,340
1984,,IRN,,PER,60
1984,,VAR,,PER,160
1984,,KHM,,PHL,7320
1984,,IRN,,PHL,200
1984,,LAO,,PHL,670
1984,,VNM,,PHL,10080
1984,,IDN,,PNG,10950
1984,,VAR,,PRT,600
1984,,ETH,,QAT,200
1984,,CHL,,ROU,1000
1984,,BDI,,RWA,18520
1984,,UGA,,RWA,30420
1984,,AFG,,SAU,5000
1984,,ETH,,SAU,100000
1984,,SOM,,SAU,500
1984,,ALB,Serbia & Kosovo,SRB1,1470
1984,,CHL,Serbia & Kosovo,SRB1,100
1984,,VAR,Serbia & Kosovo,SRB1,1580
1984,,GNB,,SEN,5010
1984,,GIN,,SEN,70
1984,,VAR,,SEN,120
1984,,NAM,,SLE,180
1984,,ETH,,SOM,701300
1984,,VAR,,ESP,9900
1984,,KHM,,VNM,21000
1984,,TCD,,SDN,121000
1984,,COD,,SDN,5000
1984,,ETH,,SDN,645000
1984,,UGA,,SDN,200000
1984,,MOZ,,SWZ,1020
1984,,ZAF,,SWZ,7700
1984,,VAR,,SWZ,260
1984,,VAR,,SWE,90600
1984,,VAR,,CHE,31201
1984,,AFG,,SYR,3200
1984,,ETH,,SYR,900
1984,,LBN,,SYR,30000
1984,,VAR,,SYR,130
1984,,BDI,,TZA,154240
1984,,COD,,TZA,15670
1984,,ZAF,,TZA,6000
1984,,UGA,,TZA,2500
1984,,VAR,,TZA,1500
1984,,KHM,,THA,41650
1984,,LAO,,THA,82100
1984,,VNM,,THA,4750
1984,,GHA,,TGO,1500
1984,,VAR,,TGO,300
1984,,IRN,,TUR,1450
1984,,VAR,,TUR,1150
1984,,AFG,,ARE,2500
1984,,ETH,,ARE,1500
1984,,IRN,,ARE,600
1984,,TZA,,ARE,500
1984,,UGA,,ARE,70
1984,,COD,,UGA,31350
1984,,RWA,,UGA,115350
1984,,VAR,,UGA,4300
1984,,VAR,,USA,626909
1984,,CUB,,VEN,780
1984,,HTI,,VEN,310
1984,,VAR,,VEN,330
1984,,ETH,,YEM,4280
1984,,AGO,,ZMB,75080
1984,,COD,,ZMB,9560
1984,,MWI,,ZMB,440
1984,,NAM,,ZMB,7320
1984,,ZAF,,ZMB,2830
1984,,VAR,,ZMB,1250
1984,,MOZ,,ZWE,50000
1984,,ZAF,,ZWE,450
1984,,VAR,,ZWE,50
1984,,ETH,,VAR,70000
1984,,VAR,,VAR,101020
1985,,CHL,,DZA,100
1985,,PSE,,DZA,2000
1985,,ESH,,DZA,165000
1985,,VAR,,DZA,7060
1985,,COD,,AGO,13220
1985,,NAM,,AGO,69000
1985,,ZAF,,AGO,9300
1985,,ETH,,EGY,640
1985,,VAR,,EGY,450
1985,,VAR,,ARG,14000
1985,,VAR,,AUS,89000
1985,,VAR,,AUT,40534
1985,,AFG,,BHR,250
1985,,PSE,,BHR,500
1985,,SOM,,BHR,50
1985,,COD,,BDI,9650
1985,,RWA,,BDI,224570
1985,,UGA,,BDI,33220
1985,,VAR,,BEL,36600
1985,,TCD,,BEN,3600
1985,,VAR,,BEN,100
1985,,VAR,,BFA,90
1985,,CHL,,BOL,50
1985,,GTM,,BOL,120
1985,,AGO,,BWA,120
1985,,NAM,,BWA,60
1985,,ZAF,,BWA,500
1985,,ZWE,,BWA,4250
1985,,VAR,,BWA,750
1985,,VNM,,BRA,90
1985,,VAR,,BRA,5210
1985,,GTM,,BLZ,6000
1985,,SLV,,BLZ,3000
1985,,VAR,,CAN,92194
1985,,TCD,,CAF,45480
1985,,SDN,,CAF,850
1985,,LAO,,CHN,3790
1985,,VNM,,CHN,275480
1985,,VAR,,CHN,400
1985,,CHL,,CHL,290
1985,,VAR,,CHL,250
1985,,TCD,,CMR,35000
1985,,NAM,,CMR,100
1985,,STP,,CMR,50
1985,,VAR,,COG,1200
1985,,AGO,,COD,240500
1985,,BDI,,COD,10000
1985,,RWA,,COD,11000
1985,,UGA,,COD,17000
1985,,VAR,,COD,4500
1985,,CHL,,COL,90
1985,,NIC,,COL,80
1985,,VAR,,COL,230
1985,,GTM,,CRI,200
1985,,NIC,,CRI,15200
1985,,SLV,,CRI,6100
1985,,VAR,,CRI,2500
1985,,CHL,,CUB,400
1985,,URY,,CUB,400
1985,,VAR,,CUB,1200
1985,,VAR,,DNK,8500
1985,,ETH,,DJI,17280
1985,,HTI,,DOM,6000
1985,,CHL,,ECU,650
1985,,COL,,ECU,60
1985,,CUB,,ECU,80
1985,,VAR,,ECU,100
1985,,SDN,,ETH,180000
1985,,VAR,,ETH,400
1985,,VAR,,FIN,500
1985,,VAR,,FRA,174213
1985,,VAR,,GBR,135000
1985,,STA,,DEU,42000
1985,,VAR,,DEU,433000
1985,,VAR,,GHA,120
1985,,CZE,,GRC,90
1985,,ETH,,GRC,450
1985,,IRN,,GRC,310
1985,,IRQ,,GRC,880
1985,,LBN,,GRC,60
1985,,POL,,GRC,680
1985,,ROU,,GRC,150
1985,,VNM,,GRC,160
1985,,TUR,,GRC,700
1985,,VAR,,GRC,880
1985,,NIC,,GTM,2000
1985,,SLV,,GTM,10000
1985,,VNM,,HKG,9400
1985,,GTM,,HND,1000
1985,,NIC,,HND,35000
1985,,SLV,,HND,24000
1985,,BFA,,CIV,90
1985,,TCD,,CIV,70
1985,,GHA,,CIV,220
1985,,IRN,,CIV,70
1985,,VNM,,CIV,200
1985,,VAR,,CIV,160
1985,,AFG,,IND,5690
1985,,IRN,,IND,940
1985,,VAR,,IND,90
1985,,KHM,,IDN,670
1985,,VNM,,IDN,7560
1985,,VAR,,IRL,600
1985,,AFG,,IRN,1900000
1985,,IRQ,,IRN,400000
1985,,ERI,,IRQ,1200
1985,,IRN,,IRQ,80000
1985,,SYR,,IRQ,2000
1985,,AFG,,ITA,553
1985,,ALB,,ITA,107
1985,,DZA,,ITA,5
1985,,AGO,,ITA,12
1985,,EGY,,ITA,7
1985,,ARG,,ITA,51
1985,,ARM,,ITA,33
1985,,BRA,,ITA,5
1985,,BGR,,ITA,190
1985,,KHM,,ITA,188
1985,,TCD,,ITA,8
1985,,CHN,,ITA,24
1985,,CHL,,ITA,161
1985,,COG,,ITA,6
1985,,COD,,ITA,28
1985,,CUB,,ITA,6
1985,,CZE,,ITA,411
1985,,ERI,,ITA,185
1985,,ETH,,ITA,819
1985,,GHA,,ITA,115
1985,,HUN,,ITA,435
1985,,IRN,,ITA,1695
1985,,IRQ,,ITA,333
1985,,JOR,,ITA,5
1985,,LAO,,ITA,113
1985,,LBY,,ITA,327
1985,,LKA,,ITA,10
1985,,NAM,,ITA,6
1985,,POL,,ITA,775
1985,,ROU,,ITA,921
1985,,RUS,,ITA,11582
1985,,SLV,,ITA,5
1985,Serbia & Kosovo,SRB1,,ITA,91
1985,,SOM,,ITA,40
1985,,VNM,,ITA,2980
1985,,SDN,,ITA,5
1985,,SYR,,ITA,9
1985,,TGO,,ITA,5
1985,,TUN,,ITA,6
1985,,UGA,,ITA,30
1985,,URY,,ITA,47
1985,,STA,,ITA,34
1985,,VAR,,ITA,18
1985,,AFG,,JOR,150
1985,,ETH,,JOR,250
1985,,VNM,,JPN,4707
1985,,ETH,,KEN,1880
1985,,MOZ,,KEN,250
1985,,NAM,,KEN,70
1985,,ZAF,,KEN,140
1985,,RWA,,KEN,1950
1985,,SOM,,KEN,90
1985,,UGA,,KEN,4160
1985,,VAR,,KEN,250
1985,,AFG,,KWT,400
1985,,ETH,,KWT,1630
1985,,IRQ,,KWT,100
1985,,SOM,,KWT,150
1985,,VAR,,LBR,180
1985,,ARM,,LBN,300
1985,,ETH,,LBN,500
1985,,SYR,,LBN,590
1985,,STA,,LBN,3500
1985,,ZAF,,LSO,11500
1985,,VNM,,MAC,700
1985,,GTM,,MEX,45000
1985,,SLV,,MEX,120000
1985,,VAR,,MEX,10000
1985,,KHM,,MYS,6850
1985,,PHL,,MYS,90000
1985,,VNM,,MYS,8460
1985,,ESP,,MAR,60
1985,,VAR,,MAR,800
1985,,CHL,,MOZ,190
1985,,IDN,,MOZ,50
1985,,ZAF,,MOZ,420
1985,,VAR,,MOZ,50
1985,,TIB,,NPL,12800
1985,,VAR,,NLD,15500
1985,,GTM,,NIC,570
1985,,SLV,,NIC,16700
1985,,TCD,,NGA,5000
1985,,ETH,,NGA,60
1985,,GHA,,NGA,360
1985,,IRN,,NGA,90
1985,,LKA,,NGA,150
1985,,NAM,,NGA,120
1985,,VAR,,NGA,100
1985,,VAR,,NOR,11800
1985,,VAR,,NZL,4600
1985,,AFG,,PAK,2729910
1985,,IRN,,PAK,2430
1985,,VAR,,PAK,100
1985,,NIC,,PAN,100
1985,,SLV,,PAN,800
1985,,VAR,,PAN,300
1985,,VAR,,PRY,80
1985,,CUB,,PER,390
1985,,IRN,,PER,60
1985,,VAR,,PER,250
1985,,KHM,,PHL,3050
1985,,CHN,,PHL,100
1985,,IRN,,PHL,220
1985,,LAO,,PHL,2140
1985,,VNM,,PHL,11480
1985,,IDN,,PNG,11750
1985,,VAR,,PRT,700
1985,,ETH,,QAT,200
1985,,BDI,,RWA,20110
1985,,NIC,,SLV,210
1985,,AFG,,SAU,9000
1985,,ETH,,SAU,120000
1985,,SOM,,SAU,1000
1985,,ALB,Serbia & Kosovo,SRB1,1480
1985,,CHL,Serbia & Kosovo,SRB1,90
1985,,CZE,Serbia & Kosovo,SRB1,480
1985,,POL,Serbia & Kosovo,SRB1,200
1985,,ROU,Serbia & Kosovo,SRB1,1130
1985,,VAR,Serbia & Kosovo,SRB1,150
1985,,GNB,,SEN,5350
1985,,VAR,,SEN,150
1985,,NAM,,SLE,160
1985,,ETH,,SOM,812000
1985,,VAR,,ESP,9300
1985,,KHM,,VNM,25000
1985,,TCD,,SDN,123000
1985,,COD,,SDN,5000
1985,,ETH,,SDN,786000
1985,,UGA,,SDN,250000
1985,,MOZ,,SWZ,3500
1985,,ZAF,,SWZ,6900
1985,,VAR,,SWZ,370
1985,,VAR,,SWE,90600
1985,,VAR,,CHE,30726
1985,,AFG,,SYR,4040
1985,,ETH,,SYR,1100
1985,,PSE,,SYR,9140
1985,,LBN,,SYR,33080
1985,,TUR,,SYR,110
1985,,VAR,,SYR,280
1985,,BDI,,TZA,169700
1985,,COD,,TZA,16150
1985,,ZAF,,TZA,6000
1985,,RWA,,TZA,21000
1985,,UGA,,TZA,1430
1985,,VAR,,TZA,200
1985,,KHM,,THA,31760
1985,,LAO,,THA,93260
1985,,VNM,,THA,5400
1985,,GHA,,TGO,2500
1985,,VAR,,TGO,550
1985,,IRN,,TUR,1450
1985,,IRQ,,TUR,190
1985,,VAR,,TUR,150
1985,,AFG,,ARE,3200
1985,,ETH,,ARE,1500
1985,,PSE,,ARE,20000
1985,,IRN,,ARE,980
1985,,JOR,,ARE,100
1985,,SOM,,ARE,500
1985,,UGA,,ARE,70
1985,,COD,,UGA,32700
1985,,RWA,,UGA,118000
1985,,VAR,,UGA,300
1985,,VAR,,URY,110
1985,,VAR,,USA,492806
1985,,CHL,,VEN,160
1985,,CUB,,VEN,1400
1985,,HTI,,VEN,100
1985,,NIC,,VEN,60
1985,,URY,,VEN,90
1985,,VAR,,VEN,80
1985,,ETH,,YEM,5000
1985,,AGO,,ZMB,76760
1985,,COD,,ZMB,9670
1985,,MWI,,ZMB,450
1985,,MOZ,,ZMB,6000
1985,,NAM,,ZMB,7400
1985,,ZAF,,ZMB,3100
1985,,UGA,,ZMB,150
1985,,VAR,,ZMB,250
1985,,MOZ,,ZWE,62500
1985,,ZAF,,ZWE,250
1985,,VAR,,ZWE,50
1985,,VAR,,VAR,164500
1986,,CHL,,DZA,80
1986,,PSE,,DZA,2000
1986,,ESH,,DZA,165000
1986,,VAR,,DZA,140
1986,,COD,,AGO,13200
1986,,NAM,,AGO,69000
1986,,ZAF,,AGO,10000
1986,,VAR,,AGO,50
1986,,ARM,,EGY,200
1986,,ETH,,EGY,650
1986,,VAR,,EGY,230
1986,,CHL,,ARG,1690
1986,,VAR,,ARG,12310
1986,,VAR,,AUS,85900
1986,,VAR,,AUT,41176
1986,,COD,,BDI,21400
1986,,RWA,,BDI,225000
1986,,UGA,,BDI,21100
1986,,VAR,,BEL,35900
1986,,TCD,,BEN,3670
1986,,VAR,,BEN,70
1986,,TCD,,BFA,130
1986,,VAR,,BFA,90
1986,,GTM,,BOL,120
1986,,AGO,,BWA,170
1986,,NAM,,BWA,60
1986,,ZAF,,BWA,1000
1986,,ZWE,,BWA,3150
1986,,VAR,,BWA,450
1986,,CHL,,BRA,70
1986,,VNM,,BRA,90
1986,,VAR,,BRA,5140
1986,,GTM,,BLZ,6000
1986,,SLV,,BLZ,3000
1986,,VAR,,CAN,98743
1986,,TCD,,CAF,12900
1986,,VAR,,CAF,80
1986,,LAO,,CHN,3790
1986,,VNM,,CHN,278000
1986,,TCD,,CMR,53500
1986,,NAM,,CMR,100
1986,,CAF,,COG,230
1986,,TCD,,COG,770
1986,,COD,,COG,520
1986,,RWA,,COG,60
1986,,AGO,,COD,261000
1986,,BDI,,COD,10000
1986,,RWA,,COD,11000
1986,,UGA,,COD,14230
1986,,VAR,,COD,5000
1986,,CHL,,COL,50
1986,,VAR,,COL,190
1986,,GTM,,CRI,200
1986,,NIC,,CRI,22000
1986,,SLV,,CRI,6200
1986,,VAR,,CRI,2800
1986,,VAR,,CUB,2000
1986,,VAR,,DNK,23000
1986,,ETH,,DJI,16720
1986,,HTI,,DOM,4980
1986,,CHL,,ECU,290
1986,,COL,,ECU,50
1986,,CUB,,ECU,50
1986,,IRN,,ECU,60
1986,,VAR,,ECU,350
1986,,SDN,,ETH,132000
1986,,VAR,,ETH,400
1986,,VAR,,FIN,500
1986,,VAR,,FRA,180258
1986,,VAR,,GAB,100
1986,,VAR,,GBR,100000
1986,,STA,,DEU,39300
1986,,VAR,,DEU,508600
1986,,NAM,,GHA,50
1986,,VAR,,GHA,110
1986,,ETH,,GRC,590
1986,,IRN,,GRC,550
1986,,IRQ,,GRC,390
1986,,POL,,GRC,310
1986,,ROU,,GRC,90
1986,,VNM,,GRC,200
1986,,TUR,,GRC,850
1986,,VAR,,GRC,300
1986,,NIC,,GTM,2000
1986,,SLV,,GTM,10000
1986,,VNM,,HKG,8000
1986,,GTM,,HND,1000
1986,,NIC,,HND,43000
1986,,SLV,,HND,24000
1986,,BEN,,CIV,50
1986,,BFA,,CIV,110
1986,,TCD,,CIV,80
1986,,GHA,,CIV,160
1986,,IRN,,CIV,70
1986,,VNM,,CIV,250
1986,,VAR,,CIV,160
1986,,AFG,,IND,5530
1986,,IRN,,IND,820
1986,,VAR,,IND,90
1986,,KHM,,IDN,50
1986,,VNM,,IDN,3970
1986,,VAR,,IRL,600
1986,,AFG,,IRN,2190000
1986,,IRQ,,IRN,400000
1986,,IRN,,IRQ,80000
1986,,SOM,,IRQ,1000
1986,,VAR,,IRQ,30000
1986,,AFG,,ITA,553
1986,,ALB,,ITA,90
1986,,AGO,,ITA,12
1986,,EGY,,ITA,8
1986,,ARG,,ITA,52
1986,,ARM,,ITA,28
1986,,BRA,,ITA,5
1986,,BGR,,ITA,160
1986,,KHM,,ITA,188
1986,,TCD,,ITA,8
1986,,CHN,,ITA,24
1986,,CHL,,ITA,114
1986,,COG,,ITA,6
1986,,COD,,ITA,29
1986,,CUB,,ITA,6
1986,,CZE,,ITA,411
1986,,ERI,,ITA,177
1986,,ETH,,ITA,878
1986,,PSE,,ITA,5
1986,,GHA,,ITA,119
1986,,GNB,,ITA,5
1986,,HUN,,ITA,381
1986,,IRN,,ITA,2111
1986,,IRQ,,ITA,355
1986,,JOR,,ITA,5
1986,,LAO,,ITA,114
1986,,LBY,,ITA,304
1986,,LKA,,ITA,55
1986,,NAM,,ITA,6
1986,,POL,,ITA,792
1986,,ROU,,ITA,934
1986,,RUS,,ITA,10226
1986,,SLV,,ITA,5
1986,Serbia & Kosovo,SRB1,,ITA,72
1986,,SOM,,ITA,32
1986,,VNM,,ITA,3072
1986,,SDN,,ITA,9
1986,,SYR,,ITA,14
1986,,TGO,,ITA,5
1986,,TUN,,ITA,6
1986,,UGA,,ITA,32
1986,,URY,,ITA,47
1986,,STA,,ITA,32
1986,,VAR,,ITA,18
1986,,VNM,,JPN,5016
1986,,ETH,,KEN,2130
1986,,MOZ,,KEN,250
1986,,NAM,,KEN,70
1986,,ZAF,,KEN,140
1986,,RWA,,KEN,1950
1986,,SOM,,KEN,110
1986,,UGA,,KEN,3220
1986,,VAR,,KEN,170
1986,,SDN,,LBR,70
1986,,VAR,,LBR,180
1986,,AFG,,LBN,100
1986,,ARM,,LBN,300
1986,,ETH,,LBN,1500
1986,,SYR,,LBN,520
1986,,STA,,LBN,3500
1986,,ZAF,,LSO,11500
1986,,VNM,,MAC,600
1986,,GTM,,MEX,45000
1986,,HND,,MEX,100
1986,,SLV,,MEX,120000
1986,,VAR,,MEX,10000
1986,,GIN,,MLI,50
1986,,PHL,,MYS,90000
1986,,VNM,,MYS,9000
1986,,MOZ,,MWI,100000
1986,,VAR,,MAR,800
1986,,CHL,,MOZ,140
1986,,IDN,,MOZ,50
1986,,ZAF,,MOZ,420
1986,,VAR,,MOZ,50
1986,,TIB,,NPL,13800
1986,,VAR,,NLD,16000
1986,,GTM,,NIC,480
1986,,SLV,,NIC,7800
1986,,TCD,,NGA,4020
1986,,GHA,,NGA,270
1986,,IRN,,NGA,60
1986,,LKA,,NGA,160
1986,,NAM,,NGA,120
1986,,VAR,,NGA,130
1986,,VAR,,NOR,13200
1986,,VAR,,NZL,4400
1986,,AFG,,PAK,2878100
1986,,IRN,,PAK,4000
1986,,NIC,,PAN,240
1986,,SLV,,PAN,780
1986,,VAR,,PAN,250
1986,,VAR,,PRY,60
1986,,CUB,,PER,370
1986,,IRN,,PER,60
1986,,VAR,,PER,170
1986,,KHM,,PHL,660
1986,,CHN,,PHL,130
1986,,IRN,,PHL,190
1986,,LAO,,PHL,1490
1986,,VNM,,PHL,11360
1986,,IDN,,PNG,11290
1986,,VAR,,PRT,800
1986,,BDI,,RWA,19400
1986,,NIC,,SLV,310
1986,,AFG,,SAU,20000
1986,,ETH,,SAU,130000
1986,,PSE,,SAU,50000
1986,,LKA,,SAU,100
1986,,SOM,,SAU,2000
1986,,VAR,Serbia & Kosovo,SRB1,2180
1986,,GNB,,SEN,5350
1986,,VAR,,SEN,160
1986,,VNM,,SGP,60
1986,,NAM,,SLE,170
1986,,ETH,,SOM,700000
1986,,VAR,,ESP,10200
1986,,KHM,,VNM,27000
1986,,VAR,,VNM,200
1986,,TCD,,SDN,95000
1986,,COD,,SDN,5000
1986,,ETH,,SDN,677000
1986,,UGA,,SDN,197200
1986,,MOZ,,SWZ,5300
1986,,ZAF,,SWZ,6500
1986,,VAR,,SWZ,330
1986,,VAR,,SWE,120000
1986,,VAR,,CHE,31343
1986,,PSE,,SYR,700
1986,,LBN,,SYR,630
1986,,BDI,,TZA,181220
1986,,COD,,TZA,16170
1986,,ZAF,,TZA,80
1986,,RWA,,TZA,22300
1986,,UGA,,TZA,2730
1986,,VAR,,TZA,1000
1986,,KHM,,THA,26950
1986,,LAO,,THA,85820
1986,,VNM,,THA,7050
1986,,VAR,,THA,100
1986,,GHA,,TGO,2150
1986,,VAR,,TGO,460
1986,,VAR,,TUR,1920
1986,,COD,,UGA,30800
1986,,ETH,,UGA,80
1986,,RWA,,UGA,111600
1986,,SDN,,UGA,680
1986,,VAR,,UGA,900
1986,,VAR,,URY,70
1986,,VAR,,USA,398633
1986,,CUB,,VEN,260
1986,,HTI,,VEN,140
1986,,VAR,,VEN,1400
1986,,ETH,,YEM,5000
1986,,YEM,,YEM,100000
1986,,AGO,,ZMB,94230
1986,,COD,,ZMB,9500
1986,,MWI,,ZMB,440
1986,,MOZ,,ZMB,23000
1986,,NAM,,ZMB,7390
1986,,ZAF,,ZMB,3400
1986,,UGA,,ZMB,140
1986,,ZWE,,ZMB,80
1986,,VAR,,ZMB,90
1986,,MOZ,,ZWE,65000
1986,,ZAF,,ZWE,180
1986,,VAR,,VAR,605400
1987,,PSE,,DZA,2000
1987,,ESH,,DZA,165000
1987,,COD,,AGO,12210
1987,,NAM,,AGO,69000
1987,,ZAF,,AGO,10000
1987,,ARM,,EGY,180
1987,,ETH,,EGY,720
1987,,VAR,,EGY,250
1987,,VAR,,ARG,13580
1987,,VAR,,AUS,87600
1987,,VAR,,AUT,41228
1987,,IRN,,BHR,280
1987,,TZA,,BHR,2000
1987,,UGA,,BHR,80
1987,,COD,,BDI,25000
1987,,RWA,,BDI,242180
1987,,UGA,,BDI,300
1987,,VAR,,BDI,20
1987,,VAR,,BEL,22000
1987,,TCD,,BEN,2970
1987,,VAR,,BEN,80
1987,,TCD,,BFA,190
1987,,VAR,,BFA,80
1987,,VAR,,BOL,170
1987,,NAM,,BWA,120
1987,,ZAF,,BWA,1000
1987,,ZWE,,BWA,3780
1987,,VAR,,BWA,400
1987,,VAR,,BRA,5280
1987,,GTM,,BLZ,7000
1987,,SLV,,BLZ,3000
1987,,VAR,,CAN,104843
1987,,TCD,,CAF,4160
1987,,VAR,,CAF,90
1987,,LAO,,CHN,3800
1987,,VNM,,CHN,276800
1987,,TCD,,CMR,58700
1987,,NAM,,CMR,70
1987,,VAR,,CMR,420
1987,,CAF,,COG,160
1987,,TCD,,COG,1430
1987,,COD,,COG,340
1987,,RWA,,COG,110
1987,,VAR,,COG,80
1987,,AGO,,COD,298700
1987,,BDI,,COD,13000
1987,,RWA,,COD,3000
1987,,UGA,,COD,4000
1987,,VAR,,COD,1300
1987,,CHL,,COL,180
1987,,NIC,,COL,70
1987,,VAR,,COL,430
1987,,GTM,,CRI,200
1987,,NIC,,CRI,22600
1987,,SLV,,CRI,6200
1987,,VAR,,CRI,2600
1987,,VAR,,CUB,2000
1987,,VAR,,DNK,30000
1987,,ETH,,DJI,13140
1987,,HTI,,DOM,5000
1987,,CHL,,ECU,410
1987,,COL,,ECU,50
1987,,CUB,,ECU,130
1987,,IRN,,ECU,60
1987,,VAR,,ECU,60
1987,,SOM,,ETH,60000
1987,,SDN,,ETH,250000
1987,,VAR,,ETH,500
1987,,VAR,,FIN,800
1987,,VAR,,FRA,179306
1987,,VAR,,GBR,100000
1987,,STA,,DEU,37000
1987,,VAR,,DEU,559200
1987,,NAM,,GHA,50
1987,,VAR,,GHA,100
1987,,ETH,,GRC,530
1987,,IRN,,GRC,1050
1987,,IRQ,,GRC,170
1987,,POL,,GRC,530
1987,,ROU,,GRC,310
1987,,VNM,,GRC,210
1987,,TUR,,GRC,1080
1987,,VAR,,GRC,750
1987,,NIC,,GTM,2000
1987,,SLV,,GTM,10000
1987,,VNM,,HKG,9530
1987,,GTM,,HND,1000
1987,,NIC,,HND,43000
1987,,SLV,,HND,19000
1987,,BEN,,CIV,50
1987,,BFA,,CIV,50
1987,,KHM,,CIV,50
1987,,TCD,,CIV,90
1987,,GHA,,CIV,120
1987,,IRN,,CIV,70
1987,,VNM,,CIV,260
1987,,VAR,,CIV,110
1987,,AFG,,IND,5180
1987,,IRN,,IND,1440
1987,,VAR,,IND,100
1987,,VNM,,IDN,2450
1987,,VAR,,IRL,540
1987,,AFG,,IRN,2350000
1987,,IRQ,,IRN,410000
1987,,IRN,,IRQ,1000
1987,,AFG,,ITA,560
1987,,ALB,,ITA,69
1987,,AGO,,ITA,33
1987,,EGY,,ITA,8
1987,,ARG,,ITA,47
1987,,ARM,,ITA,28
1987,,BGR,,ITA,138
1987,,KHM,,ITA,189
1987,,TCD,,ITA,8
1987,,CHN,,ITA,24
1987,,CHL,,ITA,96
1987,,COD,,ITA,38
1987,,CUB,,ITA,6
1987,,CZE,,ITA,385
1987,,ERI,,ITA,167
1987,,ETH,,ITA,933
1987,,PSE,,ITA,5
1987,,GHA,,ITA,126
1987,,HUN,,ITA,329
1987,,IRN,,ITA,2452
1987,,IRQ,,ITA,458
1987,,JOR,,ITA,5
1987,,LAO,,ITA,114
1987,,LBY,,ITA,250
1987,,LKA,,ITA,59
1987,,NAM,,ITA,6
1987,,NGA,,ITA,5
1987,,POL,,ITA,945
1987,,ROU,,ITA,900
1987,,RUS,,ITA,8683
1987,,SLV,,ITA,5
1987,Serbia & Kosovo,SRB1,,ITA,42
1987,,SOM,,ITA,22
1987,,VNM,,ITA,3106
1987,,SDN,,ITA,16
1987,,SYR,,ITA,20
1987,,TGO,,ITA,5
1987,,TUN,,ITA,6
1987,,TUR,,ITA,5
1987,,UGA,,ITA,31
1987,,URY,,ITA,39
1987,,STA,,ITA,32
1987,,VAR,,ITA,18
1987,,VNM,,JPN,5601
1987,,ETH,,KEN,2010
1987,,MOZ,,KEN,260
1987,,NAM,,KEN,70
1987,,ZAF,,KEN,80
1987,,RWA,,KEN,1990
1987,,SOM,,KEN,140
1987,,SDN,,KEN,140
1987,,UGA,,KEN,5460
1987,,VAR,,KEN,70
1987,,VNM,,KOR,60
1987,,KHM,,LAO,80
1987,,VAR,,LBR,170
1987,,VAR,,LBN,5900
1987,,ZAF,,LSO,4000
1987,,VNM,,MAC,500
1987,,VAR,,MRT,50
1987,,CHL,,MEX,980
1987,,GTM,,MEX,45000
1987,,NIC,,MEX,110
1987,,SLV,,MEX,120000
1987,,VAR,,MEX,11000
1987,,GIN,,MLI,50
1987,,KHM,,MYS,300
1987,,PHL,,MYS,90000
1987,,VNM,,MYS,9120
1987,,MOZ,,MWI,401640
1987,,ESP,,MAR,60
1987,,VAR,,MAR,740
1987,,CHL,,MOZ,130
1987,,IDN,,MOZ,60
1987,,ZAF,,MOZ,160
1987,,VAR,,MOZ,50
1987,,TIB,,NPL,14800
1987,,VAR,,NLD,24000
1987,,GTM,,NIC,500
1987,,SLV,,NIC,8500
1987,,TCD,,NGA,4310
1987,,ETH,,NGA,50
1987,,GHA,,NGA,280
1987,,IRN,,NGA,70
1987,,LKA,,NGA,160
1987,,NAM,,NGA,120
1987,,VAR,,NGA,110
1987,,VAR,,NOR,15000
1987,,VAR,,NZL,4200
1987,,AFG,,PAK,3156000
